event_id,event_date,event_type,title,source,source_url,summary,status,confidence,note
evt_20260624_news_71795fe0,20260624,news,欧洲央行执委奇波洛内：数字欧元不会对金融稳定构成风险。数字欧元对银行的影响“微乎其微”。,news,,欧洲央行执委奇波洛内：数字欧元不会对金融稳定构成风险。数字欧元对银行的影响“微乎其微”。,needs_review,0.55,自动导入：待人工确认影响关系; [source-quality-audit] missing source_url for non-internal source; downgraded to needs_review.
evt_20260624_news__nuvalent_84ec768e,20260624,news,葛兰素史克宣布要约收购Nuvalent。,news,,葛兰素史克宣布要约收购Nuvalent。,needs_review,0.55,自动导入：待人工确认影响关系; [source-quality-audit] missing source_url for non-internal source; downgraded to needs_review.
evt_20260624_news__500_0_5_f0cd067f,20260624,news,标普500指数涨幅扩大至0.5%。,news,,标普500指数涨幅扩大至0.5%。,needs_review,0.55,自动导入：待人工确认影响关系; [source-quality-audit] missing source_url for non-internal source; downgraded to needs_review.
evt_20260624_news__2030_22376_2_3f6ba1a0,20260624,news,墨西哥能源部长：到 2030 年将新增 22376 兆瓦清洁能源装机，墨西哥 2030 年清洁能源占比将达 38%。,news,,墨西哥能源部长：到 2030 年将新增 22376 兆瓦清洁能源装机，墨西哥 2030 年清洁能源占比将达 38%。,needs_review,0.55,自动导入：待人工确认影响关系; [source-quality-audit] missing source_url for non-internal source; downgraded to needs_review.
evt_20260624_news_759616f5,20260624,news,欧盟能源事务负责人表示不会重新修订甲烷法规。,news,,欧盟能源事务负责人表示不会重新修订甲烷法规。,needs_review,0.55,自动导入：待人工确认影响关系; [source-quality-audit] missing source_url for non-internal source; downgraded to needs_review.
evt_20260624_news__1250_65605ddf,20260624,news,【霍尔木兹海峡受阻影响1250亿美元船舶及货物】全球保险和风险管理机构安联商业公司24日发布报告指出，地缘政治紧张局势成为全球航运业面临的首要挑战，霍尔木兹海峡,news,,【霍尔木兹海峡受阻影响1250亿美元船舶及货物】全球保险和风险管理机构安联商业公司24日发布报告指出，地缘政治紧张局势成为全球航运业面临的首要挑战，霍尔木兹海峡“梗阻”已影响总价值约1250亿美元的船舶及货物。安联商业公司当天发布的《2026年航运安全与运输回顾报告》显示，近期中东战事造成霍尔木兹海峡“梗阻”。截至6月15日，受到影响的船舶及货物总价值约1250亿美元，总吨位约2900万总吨。（新华社）,needs_review,0.55,自动导入：待人工确认影响关系; [source-quality-audit] missing source_url for non-internal source; downgraded to needs_review.
evt_20260624_news__24_adad8470,20260624,news,全球保险和风险管理机构安联商业公司24日发布报告指出，霍尔木兹海峡“梗阻”已影响总价值约1250亿美元的船舶及货物。,news,,全球保险和风险管理机构安联商业公司24日发布报告指出，霍尔木兹海峡“梗阻”已影响总价值约1250亿美元的船舶及货物。,needs_review,0.55,自动导入：待人工确认影响关系; [source-quality-audit] missing source_url for non-internal source; downgraded to needs_review.
evt_20260624_news__2026_1_5_85_1_2_6a080578,20260624,news,【2026年1—5月西安市进出口总值较上年同期增长85.1%】据关中海关统计，2026年1—5月西安市进出口总值3525亿元，较上年同期（下同）增长85.1%，,news,,【2026年1—5月西安市进出口总值较上年同期增长85.1%】据关中海关统计，2026年1—5月西安市进出口总值3525亿元，较上年同期（下同）增长85.1%，高出全国进出口增速69.8个百分点，增速在15个副省级城市中排名第一。其中，出口2773.1亿元，增长107.8%；进口751.9亿元，增长31.9%；同期贸易顺差2021.2亿元。,needs_review,0.55,自动导入：待人工确认影响关系; [source-quality-audit] missing source_url for non-internal source; downgraded to needs_review.
evt_20260624_news_fb85cec6,20260624,news,德国总理默茨：昨日接待了塞内加尔总统。目睹该国及所在地区民众的处境，就能明白德国这样的富裕国家助力这些地区稳定发展有多重要。未来我们也会持续为此付出努力。,news,,德国总理默茨：昨日接待了塞内加尔总统。目睹该国及所在地区民众的处境，就能明白德国这样的富裕国家助力这些地区稳定发展有多重要。未来我们也会持续为此付出努力。,needs_review,0.55,自动导入：待人工确认影响关系; [source-quality-audit] missing source_url for non-internal source; downgraded to needs_review.
evt_20260624_news__1_8_592126ae,20260624,news,联邦快递股价下跌1.8%，此前该公司公布核心快递业务第四季度利润率下滑。,news,,联邦快递股价下跌1.8%，此前该公司公布核心快递业务第四季度利润率下滑。,needs_review,0.55,自动导入：待人工确认影响关系; [source-quality-audit] missing source_url for non-internal source; downgraded to needs_review.
evt_20260624_news_60077a7f,20260624,news,新加坡电信与塔塔通信合资企业：针对德里数据中心火灾事故的独立技术根本原因分析正在进行中。,news,,新加坡电信与塔塔通信合资企业：针对德里数据中心火灾事故的独立技术根本原因分析正在进行中。,needs_review,0.55,自动导入：待人工确认影响关系; [source-quality-audit] missing source_url for non-internal source; downgraded to needs_review.
evt_20260624_news_ede905c5,20260624,news,新加坡电信与塔塔通信合资企业：为受德里数据中心火灾影响的客户提供恢复及业务连续性支持。,news,,新加坡电信与塔塔通信合资企业：为受德里数据中心火灾影响的客户提供恢复及业务连续性支持。,needs_review,0.55,自动导入：待人工确认影响关系; [source-quality-audit] missing source_url for non-internal source; downgraded to needs_review.
evt_20260624_news_cd6cf5e3,20260624,news,新加坡科技电信媒体与塔塔通信合资企业：单个数据机房之外的其余设施“继续运营”。,news,,新加坡科技电信媒体与塔塔通信合资企业：单个数据机房之外的其余设施“继续运营”。,needs_review,0.55,自动导入：待人工确认影响关系; [source-quality-audit] missing source_url for non-internal source; downgraded to needs_review.
evt_20260624_news__6_5_6d2744d7,20260624,news,新加坡星展电信集团与印度塔塔通信合资企业表示：对6月5日新德里数据中心火灾的初步评估显示，火势仅波及单个数据机房及其基础设施。,news,,新加坡星展电信集团与印度塔塔通信合资企业表示：对6月5日新德里数据中心火灾的初步评估显示，火势仅波及单个数据机房及其基础设施。,needs_review,0.55,自动导入：待人工确认影响关系; [source-quality-audit] missing source_url for non-internal source; downgraded to needs_review.
evt_20260624_news_1eb0574f,20260624,news,【巴特尔同古巴对华友好组织负责人举行视频会晤】全国政协副主席、中国古巴友好协会会长巴特尔24日在京同古巴与各国人民友好协会主席冈萨雷斯、古中友好协会主席迭戈举行,news,,【巴特尔同古巴对华友好组织负责人举行视频会晤】全国政协副主席、中国古巴友好协会会长巴特尔24日在京同古巴与各国人民友好协会主席冈萨雷斯、古中友好协会主席迭戈举行视频会晤。双方就落实两国元首重要共识、助力推动新时代中古特殊友好关系发展等交换意见。（新华社）,needs_review,0.55,自动导入：待人工确认影响关系; [source-quality-audit] missing source_url for non-internal source; downgraded to needs_review.
evt_20260624_news_32da3c65,20260624,news,【国际原子能机构要求核查 伊朗称须在最终协议内】据日本共同社报道，国际原子能机构总干事格罗西24日在访日期间表示，对于伊朗核相关设施的核查“必须进行”，具体地点,news,,【国际原子能机构要求核查 伊朗称须在最终协议内】据日本共同社报道，国际原子能机构总干事格罗西24日在访日期间表示，对于伊朗核相关设施的核查“必须进行”，具体地点和时间仍在研究之中，希望能尽快实施核查。伊朗外交部副部长加里巴巴迪24日在社交媒体发文表示，有关伊朗遭袭核设施及核材料核查的议题，只有在最终协议框架内、且对方切实终止所有制裁的前提下，方可进行讨论和定夺。加里巴巴迪说，伊朗未在瑞士与格罗西举行任何会晤，尽管格罗西曾提出相关请求。伊朗目前没有允许国际原子能机构进入遭袭核设,needs_review,0.55,自动导入：待人工确认影响关系; [source-quality-audit] missing source_url for non-internal source; downgraded to needs_review.
evt_20260624_ann_600961_sh_f076fccd,20260624,announcement,株冶集团股票交易异常波动公告,tushare_anns_d,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600961&announcementId=1225383737&orgId=gssh0600961&announcementTime=2026-06-24,600961.SH 公告：株冶集团股票交易异常波动公告,active,0.8,自动导入：公告影响方向需人工确认
evt_20260624_ann_600115_sh__2026_746f0c40,20260624,announcement,中国东方航空股份有限公司2026年度信用评级报告,tushare_anns_d,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600115&announcementId=1225383060&orgId=gssh0600115&announcementTime=2026-06-24,600115.SH 公告：中国东方航空股份有限公司2026年度信用评级报告,active,0.8,自动导入：公告影响方向需人工确认
evt_20260624_ann_600115_sh__2026_eb7e3779,20260624,announcement,中国东方航空股份有限公司2026年度信用评级结果公告,tushare_anns_d,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=600115&announcementId=1225383472&orgId=gssh0600115&announcementTime=2026-06-24,600115.SH 公告：中国东方航空股份有限公司2026年度信用评级结果公告,active,0.8,自动导入：公告影响方向需人工确认
evt_20260624_ann_601233_sh__2026_5e11c624,20260624,announcement,桐昆集团股份有限公司关于召开2026年第二次临时股东会的提示性公告,tushare_anns_d,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601233&announcementId=1225382510&orgId=9900019547&announcementTime=2026-06-24,601233.SH 公告：桐昆集团股份有限公司关于召开2026年第二次临时股东会的提示性公告,active,0.8,自动导入：公告影响方向需人工确认
evt_20260624_ann_601233_sh__2026_c0c44d6f,20260624,announcement,桐昆集团股份有限公司2026年第二次临时股东会会议资料,tushare_anns_d,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=601233&announcementId=1225382530&orgId=9900019547&announcementTime=2026-06-24,601233.SH 公告：桐昆集团股份有限公司2026年第二次临时股东会会议资料,active,0.8,自动导入：公告影响方向需人工确认
evt_20260624_ann_002475_sz__h_c82e7f4b,20260624,announcement,关于香港联交所审议公司发行境外上市外资股（H股）的公告,tushare_anns_d,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002475&announcementId=1225382812&orgId=9900014448&announcementTime=2026-06-24,002475.SZ 公告：关于香港联交所审议公司发行境外上市外资股（H股）的公告,active,0.8,自动导入：公告影响方向需人工确认
evt_20260624_ann_688502_sh__2025_1fa1ed2e,20260624,announcement,南京茂莱光学科技股份有限公司向不特定对象发行可转换公司债券受托管理事务报告（2025年度）,tushare_anns_d,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688502&announcementId=1225383466&orgId=gfbj0833673&announcementTime=2026-06-24,688502.SH 公告：南京茂莱光学科技股份有限公司向不特定对象发行可转换公司债券受托管理事务报告（2025年度）,active,0.8,自动导入：公告影响方向需人工确认
evt_20260624_ann_688090_sh_fe27096d,20260624,announcement,第四届董事会第十一次会议决议公告,tushare_anns_d,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688090&announcementId=1225384121&orgId=9900039482&announcementTime=2026-06-24,688090.SH 公告：第四届董事会第十一次会议决议公告,active,0.8,自动导入：公告影响方向需人工确认
